Flood_Event_ID,Facility_ID,Observation_Date,Day_Since_Event,Occupancy_Type,Foundation_Type,Gross_Floor_Area_m2,Peak_Inundation_Depth_above_Grade_m,Flood_Duration_hr,Flow_Velocity_m_per_s,Structural_Condition_Index,First_Floor_Elevation_above_Grade_m,Flood_Damage_Resistant_Materials_Share_pct,Contractor_Crew_Availability_pct,Utility_Service_Availability_pct,Drying_and_Cleanup_Progress_pct,Functional_Recovery_Ratio_pct
EVT04,FAC021,2023-08-20,24,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,64.9,94.6,88.0,73.95
EVT04,FAC021,2023-08-21,25,School,NaN,7509.2,2.65,143.6,1.25,67.5,1.48,NaN,52.1,85.6,90.3,75.83
EVT04,FAC021,2023-08-22,26,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,50.6,85.2,84.2,76.18
EVT04,FAC021,2023-08-23,27,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,55.8,88.3,97.5,77.43
EVT04,FAC021,2023-08-24,28,NaN,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,51.7,92.2,89.1,79.34
EVT04,FAC021,2023-08-25,29,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,54.5,NaN,90.9,79.58
EVT04,FAC021,2023-08-26,30,NaN,NaN,7509.2,NaN,143.6,1.25,67.5,1.48,60.3,59.8,79.8,91.1,80.36
EVT04,FAC021,2023-08-27,31,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,NaN,51.4,88.1,94.2,80.92
EVT04,FAC021,2023-08-28,32,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,NaN,60.2,83.6,86.2,81.4
EVT04,FAC021,2023-08-29,33,School,Pile/Pier,7509.2,2.65,143.6,1.25,67.5,1.48,60.3,59.9,88.5,93.5,81.82
EVT04,FAC021,2023-08-30,34,School,Pile/Pier,NaN,2.65,NaN,NaN,67.5,1.48,60.3,55.7,91.5,87.5,81.82
EVT04,FAC022,2023-07-27,0,NaN,Raised slab,1577.5,NaN,110.9,1.43,72.2,1.07,73.1,9.9,40.7,14.3,48.64
EVT04,FAC022,2023-07-28,1,Office,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,18.2,42.0,11.6,48.64
EVT04,FAC022,2023-07-29,2,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,14.5,48.6,NaN,49.55
EVT04,FAC022,2023-07-30,3,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,26.3,55.7,24.7,50.0
EVT04,FAC022,2023-07-31,4,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,22.5,55.7,21.3,50.4
EVT04,FAC022,2023-08-01,5,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,25.3,58.2,28.6,50.4
EVT04,FAC022,2023-08-02,6,Office,Raised slab,NaN,2.88,110.9,1.43,72.2,1.07,73.1,31.0,70.4,NaN,51.8
EVT04,FAC022,2023-08-03,7,Office,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,34.7,75.0,41.0,53.47
EVT04,FAC022,2023-08-04,8,NaN,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,35.0,73.9,43.5,54.37
EVT04,FAC022,2023-08-05,9,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,45.2,73.8,51.1,55.67
EVT04,FAC022,2023-08-06,10,Office,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,43.4,85.7,55.8,57.64
EVT04,FAC022,2023-08-07,11,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,47.0,85.5,59.4,59.98
EVT04,FAC022,2023-08-08,12,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,46.9,87.5,60.1,61.29
EVT04,FAC022,2023-08-09,13,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,55.4,87.8,60.5,63.18
EVT04,FAC022,2023-08-10,14,NaN,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,60.2,83.3,NaN,65.14
EVT04,FAC022,2023-08-11,15,Office,Raised slab,1577.5,2.88,NaN,1.43,72.2,1.07,73.1,52.7,92.9,79.2,67.77
EVT04,FAC022,2023-08-12,16,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,53.8,88.2,76.3,70.18
EVT04,FAC022,2023-08-13,17,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,61.4,100.0,76.2,71.63
EVT04,FAC022,2023-08-14,18,Office,Raised slab,1577.5,2.88,110.9,NaN,72.2,1.07,73.1,52.6,94.8,83.0,73.62
EVT04,FAC022,2023-08-15,19,Office,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,58.8,90.2,82.5,74.54
EVT04,FAC022,2023-08-16,20,Office,Raised slab,1577.5,NaN,110.9,1.43,NaN,1.07,73.1,59.0,NaN,NaN,75.14
EVT04,FAC022,2023-08-17,21,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,58.1,90.3,86.4,75.84
EVT04,FAC022,2023-08-18,22,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,64.6,88.8,85.4,77.41
EVT04,FAC022,2023-08-19,23,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,60.2,80.8,85.9,78.42
EVT04,FAC022,2023-08-20,24,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,62.2,90.6,96.3,80.38
EVT04,FAC022,2023-08-21,25,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,57.9,88.2,92.0,80.98
EVT04,FAC022,2023-08-22,26,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,56.2,NaN,91.1,81.53
EVT04,FAC022,2023-08-23,27,Office,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,62.3,NaN,87.7,82.29
EVT04,FAC022,2023-08-24,28,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,NaN,62.3,90.6,90.8,84.27
EVT04,FAC022,2023-08-25,29,Office,Raised slab,1577.5,NaN,110.9,1.43,72.2,1.07,73.1,65.2,90.0,89.7,84.55
EVT04,FAC022,2023-08-26,30,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,60.1,94.5,84.0,85.15
EVT04,FAC022,2023-08-27,31,NaN,NaN,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,67.4,96.1,90.0,85.86
EVT04,FAC022,2023-08-28,32,Office,Raised slab,1577.5,2.88,110.9,1.43,NaN,1.07,73.1,56.2,93.3,90.4,87.36
EVT04,FAC022,2023-08-29,33,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,1.07,73.1,63.8,88.6,95.3,87.36
EVT04,FAC022,2023-08-30,34,Office,Raised slab,1577.5,2.88,110.9,1.43,72.2,NaN,73.1,57.4,88.7,95.0,87.45
EVT04,FAC023,2023-07-27,0,Office,Slab-on-grade,1439.3,NaN,85.0,1.06,79.2,0.2,62.3,6.1,30.3,12.1,51.13
EVT04,FAC023,2023-07-28,1,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,NaN,36.6,18.0,51.85
EVT04,FAC023,2023-07-29,2,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,6.6,38.4,18.5,52.15
EVT04,FAC023,2023-07-30,3,Office,Slab-on-grade,NaN,1.07,85.0,1.06,79.2,NaN,62.3,18.0,43.2,24.3,52.15
EVT04,FAC023,2023-07-31,4,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,19.6,43.3,28.3,53.18
EVT04,FAC023,2023-08-01,5,Office,Slab-on-grade,NaN,1.07,85.0,1.06,79.2,0.2,62.3,25.4,52.2,32.2,53.36
EVT04,FAC023,2023-08-02,6,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,34.1,45.8,39.0,53.36
EVT04,FAC023,2023-08-03,7,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,39.6,68.3,45.0,53.36
EVT04,FAC023,2023-08-04,8,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,30.8,67.5,49.8,54.73
EVT04,FAC023,2023-08-05,9,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,40.9,69.7,52.6,56.47
EVT04,FAC023,2023-08-06,10,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,48.9,72.1,55.7,56.65
EVT04,FAC023,2023-08-07,11,Office,Slab-on-grade,1439.3,1.07,NaN,1.06,79.2,0.2,62.3,50.7,82.3,64.9,58.79
EVT04,FAC023,2023-08-08,12,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,52.1,76.9,NaN,59.4
EVT04,FAC023,2023-08-09,13,Office,Slab-on-grade,1439.3,NaN,85.0,1.06,79.2,0.2,62.3,59.2,82.5,71.8,61.98
EVT04,FAC023,2023-08-10,14,NaN,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,57.6,75.2,73.6,63.5
EVT04,FAC023,2023-08-11,15,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,NaN,83.2,NaN,65.32
EVT04,FAC023,2023-08-12,16,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,63.7,NaN,79.6,68.05
EVT04,FAC023,2023-08-13,17,NaN,Slab-on-grade,1439.3,NaN,85.0,1.06,79.2,0.2,62.3,59.5,NaN,84.0,69.9
EVT04,FAC023,2023-08-14,18,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,64.4,82.2,84.1,71.44
EVT04,FAC023,2023-08-15,19,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,62.5,75.2,90.0,71.44
EVT04,FAC023,2023-08-16,20,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,65.4,NaN,89.9,73.03
EVT04,FAC023,2023-08-17,21,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,NaN,62.3,66.7,83.6,94.5,75.13
EVT04,FAC023,2023-08-18,22,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,64.3,79.0,90.9,77.02
EVT04,FAC023,2023-08-19,23,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,NaN,83.4,92.8,79.01
EVT04,FAC023,2023-08-20,24,Office,Slab-on-grade,1439.3,NaN,85.0,1.06,79.2,0.2,62.3,68.7,75.3,97.5,79.67
EVT04,FAC023,2023-08-21,25,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,68.8,78.3,96.6,81.01
EVT04,FAC023,2023-08-22,26,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,NaN,62.3,68.4,78.1,93.9,81.42
EVT04,FAC023,2023-08-23,27,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,66.2,78.5,98.7,82.05
EVT04,FAC023,2023-08-24,28,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,68.7,80.6,96.3,82.05
EVT04,FAC023,2023-08-25,29,NaN,Slab-on-grade,1439.3,1.07,85.0,1.06,NaN,0.2,62.3,65.0,86.6,96.4,82.55
EVT04,FAC023,2023-08-26,30,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,NaN,60.5,81.2,95.2,83.55
EVT04,FAC023,2023-08-27,31,Office,Slab-on-grade,1439.3,NaN,85.0,1.06,79.2,0.2,62.3,59.0,80.1,NaN,84.65
EVT04,FAC023,2023-08-28,32,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,68.1,86.0,96.9,84.98
EVT04,FAC023,2023-08-29,33,Office,Slab-on-grade,1439.3,1.07,85.0,1.06,NaN,0.2,62.3,74.2,87.0,99.1,86.11
EVT04,FAC023,2023-08-30,34,Office,NaN,1439.3,1.07,85.0,1.06,79.2,0.2,62.3,75.1,83.2,99.0,86.51
EVT04,FAC024,2023-07-27,0,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,11.0,39.3,15.9,53.85
EVT04,FAC024,2023-07-28,1,Retail,Raised slab,1520.5,2.4,NaN,1.23,94.6,1.02,61.8,15.9,40.0,16.1,53.85
EVT04,FAC024,2023-07-29,2,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,10.5,52.9,20.6,53.85
EVT04,FAC024,2023-07-30,3,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,18.4,47.4,30.5,53.85
EVT04,FAC024,2023-07-31,4,Retail,Raised slab,1520.5,2.4,79.2,NaN,94.6,1.02,61.8,NaN,61.0,34.8,53.85
EVT04,FAC024,2023-08-01,5,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,22.2,62.5,33.8,53.85
EVT04,FAC024,2023-08-02,6,Retail,Raised slab,1520.5,2.4,79.2,1.23,NaN,1.02,61.8,31.6,74.6,43.6,54.83
EVT04,FAC024,2023-08-03,7,NaN,Raised slab,1520.5,NaN,79.2,NaN,94.6,1.02,61.8,25.0,70.7,42.9,55.29
EVT04,FAC024,2023-08-04,8,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,37.0,76.3,52.9,57.26
EVT04,FAC024,2023-08-05,9,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,NaN,44.9,74.8,54.7,58.46
EVT04,FAC024,2023-08-06,10,NaN,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,48.7,84.7,58.5,61.25
EVT04,FAC024,2023-08-07,11,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,43.9,91.8,68.9,64.09
EVT04,FAC024,2023-08-08,12,NaN,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,NaN,85.8,70.0,66.23
EVT04,FAC024,2023-08-09,13,Retail,Raised slab,1520.5,2.4,79.2,1.23,NaN,1.02,61.8,58.5,81.4,78.9,67.17
EVT04,FAC024,2023-08-10,14,Retail,Raised slab,NaN,2.4,79.2,1.23,94.6,NaN,61.8,57.2,92.9,82.7,68.64
EVT04,FAC024,2023-08-11,15,Retail,Raised slab,1520.5,2.4,79.2,NaN,94.6,1.02,61.8,56.7,NaN,77.8,70.18
EVT04,FAC024,2023-08-12,16,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,67.1,82.0,86.1,71.63
EVT04,FAC024,2023-08-13,17,Retail,Raised slab,1520.5,2.4,79.2,1.23,NaN,1.02,61.8,61.0,84.7,88.7,74.27
EVT04,FAC024,2023-08-14,18,NaN,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,59.8,86.3,92.9,75.77
EVT04,FAC024,2023-08-15,19,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,65.5,87.8,89.0,77.65
EVT04,FAC024,2023-08-16,20,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,NaN,61.8,57.4,85.4,93.7,79.83
EVT04,FAC024,2023-08-17,21,Retail,Raised slab,NaN,2.4,79.2,1.23,94.6,1.02,61.8,68.3,85.1,93.3,80.88
EVT04,FAC024,2023-08-18,22,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,NaN,62.0,71.8,100.0,81.05
EVT04,FAC024,2023-08-19,23,NaN,Raised slab,1520.5,2.4,NaN,1.23,94.6,1.02,61.8,65.4,86.4,NaN,81.05
EVT04,FAC024,2023-08-20,24,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,59.7,82.3,99.1,81.39
EVT04,FAC024,2023-08-21,25,NaN,Raised slab,1520.5,2.4,79.2,NaN,94.6,1.02,61.8,NaN,86.8,96.5,83.06
EVT04,FAC024,2023-08-22,26,Retail,Raised slab,1520.5,NaN,79.2,1.23,94.6,1.02,61.8,65.1,82.9,94.5,83.06
EVT04,FAC024,2023-08-23,27,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,64.5,90.9,94.4,84.86
EVT04,FAC024,2023-08-24,28,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,64.5,89.7,97.9,86.13
EVT04,FAC024,2023-08-25,29,Retail,Raised slab,NaN,NaN,79.2,1.23,94.6,1.02,61.8,62.8,94.7,100.0,88.16
EVT04,FAC024,2023-08-26,30,Retail,Raised slab,1520.5,NaN,NaN,1.23,94.6,1.02,61.8,66.0,92.3,99.8,88.92
EVT04,FAC024,2023-08-27,31,Retail,Raised slab,1520.5,2.4,79.2,NaN,94.6,1.02,61.8,61.3,78.4,NaN,89.67
EVT04,FAC024,2023-08-28,32,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,61.9,90.8,95.9,90.88
EVT04,FAC024,2023-08-29,33,Retail,Raised slab,NaN,2.4,79.2,NaN,94.6,1.02,61.8,NaN,NaN,100.0,90.88
EVT04,FAC024,2023-08-30,34,Retail,Raised slab,1520.5,2.4,79.2,1.23,94.6,1.02,61.8,64.9,91.7,94.7,90.88
EVT05,FAC025,2023-08-25,0,School,Raised slab,3505.0,2.07,126.9,1.5,NaN,0.45,51.5,7.4,34.2,13.1,39.11
EVT05,FAC025,2023-08-26,1,School,Raised slab,3505.0,2.07,NaN,1.5,78.0,0.45,51.5,8.1,30.4,7.3,39.11
EVT05,FAC025,2023-08-27,2,School,Raised slab,3505.0,2.07,126.9,1.5,NaN,0.45,51.5,16.7,36.4,15.6,39.11
EVT05,FAC025,2023-08-28,3,School,Raised slab,NaN,2.07,126.9,1.5,78.0,0.45,51.5,12.6,35.0,16.4,39.36
EVT05,FAC025,2023-08-29,4,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,19.6,35.6,21.0,40.36
EVT05,FAC025,2023-08-30,5,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,24.0,43.4,22.8,40.36
EVT05,FAC025,2023-08-31,6,School,Raised slab,NaN,NaN,126.9,NaN,78.0,0.45,NaN,29.2,43.6,31.7,40.37
EVT05,FAC025,2023-09-01,7,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,NaN,29.1,49.9,32.8,40.7
EVT05,FAC025,2023-09-02,8,NaN,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,36.9,45.2,NaN,41.82
EVT05,FAC025,2023-09-03,9,NaN,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,NaN,53.1,40.8,42.69
EVT05,FAC025,2023-09-04,10,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,36.5,56.4,50.9,44.78
EVT05,FAC025,2023-09-05,11,School,NaN,NaN,2.07,126.9,1.5,78.0,0.45,51.5,NaN,62.4,50.4,46.15
EVT05,FAC025,2023-09-06,12,NaN,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,46.7,NaN,52.5,46.64
EVT05,FAC025,2023-09-07,13,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,51.8,64.7,57.9,48.81
EVT05,FAC025,2023-09-08,14,School,Raised slab,3505.0,2.07,126.9,1.5,NaN,0.45,51.5,51.7,63.2,62.2,48.81
EVT05,FAC025,2023-09-09,15,School,Raised slab,NaN,2.07,126.9,1.5,78.0,0.45,51.5,53.9,65.9,66.7,50.19
EVT05,FAC025,2023-09-10,16,School,NaN,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,54.0,54.3,67.7,51.55
EVT05,FAC025,2023-09-11,17,School,Raised slab,3505.0,2.07,NaN,NaN,78.0,0.45,NaN,52.9,59.1,71.8,52.88
EVT05,FAC025,2023-09-12,18,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,57.1,64.8,77.6,54.35
EVT05,FAC025,2023-09-13,19,School,Raised slab,NaN,2.07,126.9,1.5,78.0,0.45,51.5,55.1,58.1,75.4,54.86
EVT05,FAC025,2023-09-14,20,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,62.1,61.6,84.6,55.98
EVT05,FAC025,2023-09-15,21,School,Raised slab,3505.0,2.07,126.9,NaN,78.0,0.45,NaN,57.2,55.1,82.4,56.12
EVT05,FAC025,2023-09-16,22,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,63.0,66.0,86.3,57.17
EVT05,FAC025,2023-09-17,23,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,56.5,60.5,79.4,57.78
EVT05,FAC025,2023-09-18,24,School,Raised slab,3505.0,NaN,126.9,1.5,78.0,0.45,51.5,58.6,72.1,NaN,59.55
EVT05,FAC025,2023-09-19,25,School,Raised slab,3505.0,2.07,126.9,NaN,78.0,0.45,51.5,60.9,57.7,92.2,60.4
EVT05,FAC025,2023-09-20,26,School,Raised slab,3505.0,2.07,NaN,1.5,78.0,0.45,51.5,61.8,58.4,89.4,61.28
EVT05,FAC025,2023-09-21,27,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,65.7,64.6,89.8,63.84
EVT05,FAC025,2023-09-22,28,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,59.5,65.2,92.5,63.84
EVT05,FAC025,2023-09-23,29,School,NaN,NaN,2.07,NaN,1.5,78.0,0.45,51.5,58.4,55.0,87.8,63.96
EVT05,FAC025,2023-09-24,30,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,58.2,58.0,91.4,63.96
EVT05,FAC025,2023-09-25,31,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,58.0,65.7,89.6,64.95
EVT05,FAC025,2023-09-26,32,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,60.2,62.4,88.7,64.95
EVT05,FAC025,2023-09-27,33,School,Raised slab,3505.0,2.07,NaN,1.5,78.0,0.45,51.5,55.6,56.8,93.8,65.55
EVT05,FAC025,2023-09-28,34,School,Raised slab,3505.0,2.07,126.9,1.5,78.0,0.45,51.5,53.7,65.0,94.0,66.39
EVT05,FAC026,2023-08-25,0,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,6.0,27.7,NaN,49.43
EVT05,FAC026,2023-08-26,1,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,9.1,28.3,13.8,49.53
EVT05,FAC026,2023-08-27,2,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,11.7,35.0,16.6,50.01
EVT05,FAC026,2023-08-28,3,NaN,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,16.9,36.6,22.3,50.57
EVT05,FAC026,2023-08-29,4,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,NaN,57.9,15.7,36.5,25.6,50.57
EVT05,FAC026,2023-08-30,5,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,23.7,36.1,26.5,50.57
EVT05,FAC026,2023-08-31,6,Warehouse,NaN,6631.3,1.76,82.5,NaN,83.4,0.08,57.9,31.8,NaN,31.3,50.62
EVT05,FAC026,2023-09-01,7,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,25.4,54.8,34.7,50.62
EVT05,FAC026,2023-09-02,8,Warehouse,Slab-on-grade,6631.3,NaN,82.5,1.23,83.4,0.08,57.9,33.3,53.6,38.2,50.62
EVT05,FAC026,2023-09-03,9,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,45.2,55.4,33.8,51.5
EVT05,FAC026,2023-09-04,10,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,38.3,53.4,44.4,51.5
EVT05,FAC026,2023-09-05,11,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,48.1,NaN,44.2,52.14
EVT05,FAC026,2023-09-06,12,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,48.7,67.9,49.8,54.15
EVT05,FAC026,2023-09-07,13,Warehouse,Slab-on-grade,6631.3,1.76,NaN,1.23,83.4,0.08,57.9,53.3,NaN,60.5,54.19
EVT05,FAC026,2023-09-08,14,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,NaN,57.9,53.5,63.4,70.0,56.42
EVT05,FAC026,2023-09-09,15,NaN,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,NaN,50.2,61.2,68.3,57.73
EVT05,FAC026,2023-09-10,16,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,NaN,0.08,NaN,58.7,61.5,70.3,57.81
EVT05,FAC026,2023-09-11,17,Warehouse,Slab-on-grade,6631.3,1.76,NaN,1.23,83.4,0.08,57.9,62.3,62.2,76.1,60.26
EVT05,FAC026,2023-09-12,18,Warehouse,Slab-on-grade,6631.3,1.76,82.5,NaN,NaN,NaN,57.9,NaN,61.1,72.0,61.09
EVT05,FAC026,2023-09-13,19,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,NaN,57.9,65.2,66.9,78.8,62.61
EVT05,FAC026,2023-09-14,20,Warehouse,Slab-on-grade,6631.3,1.76,82.5,NaN,83.4,0.08,57.9,57.0,58.3,79.9,62.61
EVT05,FAC026,2023-09-15,21,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,NaN,0.08,57.9,67.4,57.5,78.9,62.99
EVT05,FAC026,2023-09-16,22,Warehouse,Slab-on-grade,6631.3,NaN,82.5,NaN,83.4,0.08,57.9,60.4,55.8,86.5,64.15
EVT05,FAC026,2023-09-17,23,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,NaN,NaN,67.8,89.1,65.69
EVT05,FAC026,2023-09-18,24,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,57.1,65.0,89.9,67.99
EVT05,FAC026,2023-09-19,25,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,64.0,62.5,95.6,67.99
EVT05,FAC026,2023-09-20,26,Warehouse,Slab-on-grade,6631.3,1.76,NaN,1.23,83.4,0.08,57.9,59.4,59.8,89.8,68.46
EVT05,FAC026,2023-09-21,27,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,NaN,56.5,61.4,NaN,68.46
EVT05,FAC026,2023-09-22,28,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,67.1,NaN,NaN,68.46
EVT05,FAC026,2023-09-23,29,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,60.1,67.3,87.0,68.8
EVT05,FAC026,2023-09-24,30,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,55.0,58.2,88.8,68.8
EVT05,FAC026,2023-09-25,31,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,61.8,57.5,NaN,69.03
EVT05,FAC026,2023-09-26,32,Warehouse,Slab-on-grade,6631.3,1.76,82.5,1.23,83.4,0.08,57.9,64.3,64.3,88.8,69.41
